date,opponent,div_rank,gb,attendance,cLI,winning_percentage,year,total_games_played,weekday,month,night_game,pop_opp
"Saturday, Aug 4",TOR,3,-7.5,41238,1.12,0.568,2018,110,0,Aug,1,0
"Sunday, Aug 5",TOR,3,-6.5,40515,.97,0.571,2018,111,0,Aug,0,0
"Friday, Aug 17",LAD,3,-4.5,46796,1.38,0.569,2018,122,0,Aug,1,1
"Saturday, Aug 18",LAD,3,-3.5,43264,1.28,0.573,2018,123,0,Aug,1,1
"Sunday, Aug 19",LAD,3,-4.5,45419,1.39,0.568,2018,124,0,Aug,0,1
"Monday, Aug 20",HOU,3,-3.5,27072,1.80,0.571,2018,125,1,Aug,1,0
"Tuesday, Aug 21",HOU,3,-4.5,25415,1.95,0.567,2018,126,1,Aug,1,0
"Wednesday, Aug 22",HOU,3,-5.5,31062,1.58,0.562,2018,127,1,Aug,0,0
"Monday, Sep 3",BAL,3,-8.0,20579,.51,0.558,2018,137,1,Sep,1,0
"Tuesday, Sep 4",BAL,3,-9.0,11265,.50,0.554,2018,138,1,Sep,1,0
"Wednesday, Sep 5",BAL,3,-9.0,15017,.42,0.557,2018,139,1,Sep,1,0
"Friday, Sep 7",NYY,3,-10.0,32195,.41,0.553,2018,140,0,Sep,1,1
"Saturday, Sep 8",NYY,3,-11.0,38733,.23,0.549,2018,141,0,Sep,1,1
"Sunday, Sep 9",NYY,3,-10.0,34917,.11,0.552,2018,142,0,Sep,0,1
"Tuesday, Sep 11",SDP,3,-11.5,13833,.10,0.549,2018,143,1,Sep,1,0
"Wednesday, Sep 12",SDP,3,-12.5,17164,.04,0.545,2018,144,1,Sep,0,0
"Monday, Sep 24",OAK,3,-14.0,16491,.00,0.545,2018,155,1,Sep,1,0
"Tuesday, Sep 25",OAK,3,-14.0,12791,.00,0.548,2018,156,1,Sep,1,0
"Wednesday, Sep 26",OAK,3,-14.0,13727,.00,0.544,2018,157,1,Sep,1,0
"Thursday, Sep 27",TEX,3,-14.5,15799,.00,0.541,2018,158,1,Sep,1,0
"Friday, Sep 28",TEX,3,-14.5,23598,.00,0.544,2018,159,0,Sep,1,0
"Saturday, Sep 29",TEX,3,-15.0,31780,.00,0.547,2018,160,0,Sep,1,0
"Sunday, Sep 30",TEX,3,-14.0,21146,.00,0.549,2018,161,0,Sep,0,0
"Thursday, Mar 28",BOS,1,1.0,45600,1.06,1.0,2019,2,1,Mar,0,1
"Friday, Mar 29",BOS,1,1.0,29002,1.05,0.75,2019,3,0,Mar,1,1
"Saturday, Mar 30",BOS,1,1.5,34933,1.07,0.8,2019,4,0,Mar,1,1
"Sunday, Mar 31",BOS,1,1.5,33393,1.08,0.833,2019,5,0,Mar,0,1
"Monday, Apr 1",LAA,1,2.0,14459,1.22,0.857,2019,6,1,Apr,1,0
"Tuesday, Apr 2",LAA,1,2.0,13547,1.26,0.875,2019,7,1,Apr,1,0
"Friday, Apr 12",HOU,1,3.0,30972,1.40,0.812,2019,15,0,Apr,1,0
"Saturday, Apr 13",HOU,1,2.0,30538,1.42,0.765,2019,16,0,Apr,1,0
"Sunday, Apr 14",HOU,1,1.0,29242,1.43,0.722,2019,17,0,Apr,0,0
"Monday, Apr 15",CLE,1,0.5,11215,1.20,0.684,2019,18,1,Apr,1,0
"Tuesday, Apr 16",CLE,2,-0.5,11838,1.19,0.65,2019,19,1,Apr,1,0
"Wednesday, Apr 17",CLE,2,-0.5,13529,1.17,0.619,2019,20,1,Apr,0,0
"Thursday, Apr 25",TEX,1,0.5,12649,1.33,0.607,2019,27,1,Apr,1,0
"Friday, Apr 26",TEX,1,1.5,21719,1.40,0.621,2019,28,0,Apr,1,0
"Saturday, Apr 27",TEX,1,0.5,26495,1.40,0.6,2019,29,0,Apr,1,0
"Sunday, Apr 28",TEX,2,-0.5,21513,1.40,0.581,2019,30,0,Apr,0,0
"Tuesday, Apr 30",CHC,2,-1.0,27229,1.16,0.562,2019,31,1,Apr,1,0
"Wednesday, May 1",CHC,2,-1.0,29479,1.16,0.545,2019,32,1,May,0,0
"Monday, May 13",OAK,3,-7.0,12514,.90,0.477,2019,43,1,May,1,0
"Tuesday, May 14",OAK,2,-7.0,11365,.95,0.489,2019,44,1,May,1,0
"Thursday, May 16",MIN,2,-8.0,16161,.89,0.478,2019,45,1,May,1,0
"Friday, May 17",MIN,4,-9.0,20256,.83,0.468,2019,46,0,May,1,0
"Saturday, May 18",MIN,5,-10.0,34440,.74,0.458,2019,47,0,May,1,0
"Sunday, May 19",MIN,5,-9.0,31070,.65,0.469,2019,48,0,May,0,0
"Monday, May 27",TEX,5,-12.5,14086,.35,0.429,2019,55,1,May,1,0
"Tuesday, May 28",TEX,5,-13.5,12287,.40,0.421,2019,56,1,May,1,0
"Wednesday, May 29",TEX,5,-13.5,16060,.33,0.414,2019,57,1,May,0,0
"Thursday, May 30",LAA,5,-14.0,13978,.26,0.407,2019,58,1,May,1,0
"Friday, May 31",LAA,5,-14.0,32167,.23,0.417,2019,59,0,May,1,0
"Saturday, Jun 1",LAA,5,-15.0,28112,.28,0.41,2019,60,0,Jun,0,0
"Sunday, Jun 2",LAA,5,-16.0,28905,.21,0.403,2019,61,0,Jun,0,0
"Monday, Jun 3",HOU,5,-17.0,11826,.18,0.397,2019,62,1,Jun,1,0
"Tuesday, Jun 4",HOU,5,-18.0,12208,.14,0.391,2019,63,1,Jun,1,0
"Wednesday, Jun 5",HOU,5,-17.0,13653,.12,0.4,2019,64,1,Jun,1,0
"Thursday, Jun 6",HOU,5,-18.0,20267,.14,0.394,2019,65,1,Jun,0,0
"Monday, Jun 17",KCR,5,-18.5,14469,.07,0.408,2019,75,1,Jun,1,0
"Tuesday, Jun 18",KCR,5,-18.5,12854,.05,0.403,2019,76,1,Jun,1,0
"Wednesday, Jun 19",KCR,5,-17.5,16296,.04,0.41,2019,77,1,Jun,0,0
"Thursday, Jun 20",BAL,5,-16.5,15217,.05,0.418,2019,78,1,Jun,1,0
"Friday, Jun 21",BAL,5,-15.5,21293,.08,0.425,2019,79,0,Jun,1,0
"Saturday, Jun 22",BAL,5,-15.5,27484,.09,0.42,2019,80,0,Jun,0,0
"Sunday, Jun 23",BAL,5,-15.5,23920,.07,0.427,2019,81,0,Jun,0,0
"Tuesday, Jul 2",STL,5,-17.5,20173,.03,0.427,2019,88,1,Jul,1,0
"Wednesday, Jul 3",STL,5,-18.5,31876,.04,0.422,2019,89,1,Jul,1,0
"Thursday, Jul 4",STL,5,-19.0,26673,.02,0.418,2019,90,1,Jul,0,0
"Friday, Jul 5",OAK,5,-19.0,19736,.02,0.413,2019,91,0,Jul,1,0
"Saturday, Jul 6",OAK,5,-19.0,24307,.01,0.419,2019,92,0,Jul,1,0
"Sunday, Jul 7",OAK,5,-20.0,25830,.02,0.415,2019,93,0,Jul,0,0
"Friday, Jul 19",LAA,5,-22.5,19994,.00,0.4,2019,99,0,Jul,1,0
"Saturday, Jul 20",LAA,5,-23.5,30941,.00,0.396,2019,100,0,Jul,1,0
"Sunday, Jul 21",LAA,5,-24.5,25984,.00,0.392,2019,101,0,Jul,0,0
"Monday, Jul 22",TEX,5,-24.5,16110,.00,0.398,2019,102,1,Jul,1,0
"Tuesday, Jul 23",TEX,5,-24.5,15536,.00,0.394,2019,103,1,Jul,1,0
"Wednesday, Jul 24",TEX,5,-24.5,28145,.00,0.4,2019,104,1,Jul,0,0
"Thursday, Jul 25",DET,5,-24.0,18544,.00,0.406,2019,105,1,Jul,1,0
"Friday, Jul 26",DET,5,-23.0,26702,.00,0.411,2019,106,0,Jul,1,0
"Saturday, Jul 27",DET,5,-23.0,27140,.00,0.417,2019,107,0,Jul,0,0
"Sunday, Jul 28",DET,5,-23.0,20024,.00,0.422,2019,108,0,Jul,0,0
"Tuesday, Aug 6",SDP,5,-27.5,24020,.00,0.409,2019,114,1,Aug,1,0
"Wednesday, Aug 7",SDP,5,-27.5,20142,.00,0.414,2019,115,1,Aug,0,0
"Friday, Aug 9",TBR,5,-28.5,26774,.00,0.41,2019,116,0,Aug,1,0
"Saturday, Aug 10",TBR,5,-29.5,33895,.00,0.407,2019,117,0,Aug,1,0
"Sunday, Aug 11",TBR,5,-29.5,24219,.00,0.403,2019,118,0,Aug,0,0
"Friday, Aug 23",TOR,5,-27.5,34706,.00,0.426,2019,128,0,Aug,1,0
"Saturday, Aug 24",TOR,5,-28.5,34590,.00,0.423,2019,129,0,Aug,1,0
"Sunday, Aug 25",TOR,5,-28.5,29698,.00,0.427,2019,130,0,Aug,0,0
"Monday, Aug 26",NYY,5,-29.0,23030,.00,0.424,2019,131,1,Aug,1,1
"Tuesday, Aug 27",NYY,5,-30.0,23129,.00,0.421,2019,132,1,Aug,1,1
"Wednesday, Aug 28",NYY,5,-31.0,32013,.00,0.418,2019,133,1,Aug,0,1
"Tuesday, Sep 10",CIN,5,-35.5,12230,.00,0.407,2019,144,1,Sep,1,0
"Wednesday, Sep 11",CIN,5,-34.5,10152,.00,0.411,2019,145,1,Sep,1,0
"Thursday, Sep 12",CIN,5,-34.5,15564,.00,0.408,2019,146,1,Sep,1,0
"Friday, Sep 13",CHW,5,-35.5,17255,.00,0.405,2019,147,0,Sep,1,0
"Saturday, Sep 14",CHW,5,-35.5,26063,.00,0.409,2019,148,0,Sep,1,0
"Sunday, Sep 15",CHW,5,-35.5,17091,.00,0.413,2019,149,0,Sep,0,0
"Tuesday, Sep 24",HOU,5,-37.0,11259,.00,0.42,2019,156,1,Sep,1,0
"Wednesday, Sep 25",HOU,5,-38.0,10916,.00,0.418,2019,157,1,Sep,1,0
"Thursday, Sep 26",OAK,5,-38.0,20921,.00,0.415,2019,158,1,Sep,1,0
"Friday, Sep 27",OAK,5,-38.0,24198,.00,0.419,2019,159,0,Sep,1,0
"Saturday, Sep 28",OAK,5,-39.0,26470,.00,0.416,2019,160,0,Sep,1,0
"Sunday, Sep 29",OAK,5,-39.0,16819,.00,0.42,2019,161,0,Sep,0,0
"Thursday, Apr 1",SFG,1,0.0,8174,.95,1.0,2021,0,1,Apr,1,1
"Friday, Apr 2",SFG,2,-1.0,8392,.96,0.5,2021,1,0,Apr,1,1
"Saturday, Apr 3",SFG,2,-1.0,8651,,0.667,2021,2,0,Apr,1,1
"Monday, Apr 5",CHW,3,-1.5,6436,.96,0.5,2021,3,1,Apr,1,0
"Tuesday, Apr 6",CHW,3,-2.5,7980,.94,0.4,2021,4,1,Apr,1,0
"Wednesday, Apr 7",CHW,3,-2.0,7429,.88,0.5,2021,5,1,Apr,0,0
"Friday, Apr 16",HOU,1,0.5,8967,1.26,0.643,2021,13,0,Apr,1,0
"Saturday, Apr 17",HOU,1,0.0,8960,1.27,0.6,2021,14,0,Apr,1,0
"Sunday, Apr 18",HOU,1,0.5,8959,1.20,0.625,2021,15,0,Apr,0,0
"Monday, Apr 19",LAD,1,1.5,8999,1.09,0.647,2021,16,1,Apr,1,1
"Tuesday, Apr 20",LAD,1,0.0,8998,1.13,0.611,2021,17,1,Apr,0,1
"Friday, Apr 30",LAA,2,-1.0,8632,1.23,0.556,2021,26,0,Apr,1,0
"Saturday, May 1",LAA,3,-1.0,8993,1.24,0.536,2021,27,0,May,1,0
"Sunday, May 2",LAA,2,-1.0,9000,1.17,0.552,2021,28,0,May,0,0
"Monday, May 3",BAL,2,-2.0,5776,1.14,0.533,2021,29,1,May,1,0
"Tuesday, May 4",BAL,2,-2.0,6504,1.08,0.548,2021,30,1,May,1,0
"Wednesday, May 5",BAL,2,-2.0,6742,1.10,0.531,2021,31,1,May,0,0
"Thursday, May 13",CLE,3,-4.5,9880,.93,0.474,2021,37,1,May,1,0
"Friday, May 14",CLE,3,-4.5,10014,.91,0.487,2021,38,0,May,1,0
"Saturday, May 15",CLE,3,-3.5,10311,.89,0.5,2021,39,0,May,1,0
"Sunday, May 16",CLE,3,-3.5,10287,1.01,0.512,2021,40,0,May,0,0
"Monday, May 17",DET,3,-4.0,7201,.97,0.5,2021,41,1,May,1,0
"Tuesday, May 18",DET,3,-5.0,6883,.93,0.488,2021,42,1,May,1,0
"Wednesday, May 19",DET,3,-5.0,8462,.90,0.477,2021,43,1,May,1,0
"Thursday, May 27",TEX,3,-5.5,9008,.77,0.471,2021,50,1,May,1,0
"Friday, May 28",TEX,3,-5.5,10605,.84,0.481,2021,51,0,May,1,0
"Saturday, May 29",TEX,3,-4.5,11071,.89,0.491,2021,52,0,May,1,0
"Sunday, May 30",TEX,3,-3.5,11198,.99,0.5,2021,53,0,May,0,0
"Monday, May 31",OAK,3,-2.5,11112,1.30,0.509,2021,54,1,May,0,0
"Tuesday, Jun 1",OAK,3,-3.5,9160,1.34,0.5,2021,55,1,Jun,1,0
"Wednesday, Jun 2",OAK,3,-4.5,9588,1.26,0.491,2021,56,1,Jun,1,0
"Monday, Jun 14",MIN,4,-8.0,9185,.62,0.485,2021,67,1,Jun,1,0
"Tuesday, Jun 15",MIN,3,-8.0,7669,.64,0.493,2021,68,1,Jun,1,0
"Wednesday, Jun 16",MIN,3,-9.0,8098,.67,0.486,2021,69,1,Jun,1,0
"Thursday, Jun 17",TBR,3,-8.5,9092,.59,0.493,2021,70,1,Jun,1,0
"Friday, Jun 18",TBR,3,-8.5,12654,.63,0.5,2021,71,0,Jun,1,0
"Saturday, Jun 19",TBR,3,-7.5,14772,.68,0.507,2021,72,0,Jun,1,0
"Sunday, Jun 20",TBR,3,-6.5,18172,.77,0.514,2021,73,0,Jun,0,0
"Tuesday, Jun 22",COL,3,-7.0,12879,.76,0.52,2021,74,1,Jun,1,0
"Wednesday, Jun 23",COL,3,-8.0,11141,.83,0.513,2021,75,1,Jun,0,0
"Friday, Jul 2",TEX,3,-6.0,28638,.98,0.53,2021,82,0,Jul,1,0
"Saturday, Jul 3",TEX,3,-7.0,16046,1.06,0.524,2021,83,0,Jul,1,0
"Sunday, Jul 4",TEX,3,-7.0,15146,.88,0.529,2021,84,0,Jul,0,0
"Tuesday, Jul 6",NYY,3,-8.0,16547,1.05,0.523,2021,85,1,Jul,1,1
"Wednesday, Jul 7",NYY,3,-9.0,17205,.93,0.517,2021,86,1,Jul,1,1
"Thursday, Jul 8",NYY,3,-8.0,17524,.83,0.523,2021,87,1,Jul,0,1
"Friday, Jul 9",LAA,3,-7.0,20381,.93,0.528,2021,88,0,Jul,1,0
"Saturday, Jul 10",LAA,3,-6.0,27353,1.07,0.533,2021,89,0,Jul,1,0
"Sunday, Jul 11",LAA,3,-7.0,23348,1.18,0.527,2021,90,0,Jul,0,0
"Thursday, Jul 22",OAK,3,-7.0,18553,1.30,0.526,2021,96,1,Jul,1,0
"Friday, Jul 23",OAK,3,-7.0,21312,1.09,0.531,2021,97,0,Jul,1,0
"Saturday, Jul 24",OAK,3,-7.0,30843,1.21,0.535,2021,98,0,Jul,1,0
"Sunday, Jul 25",OAK,3,-7.0,21501,1.32,0.54,2021,99,0,Jul,0,0
"Monday, Jul 26",HOU,3,-6.0,15162,1.41,0.545,2021,100,1,Jul,1,0
"Tuesday, Jul 27",HOU,3,-7.0,18930,1.51,0.539,2021,101,1,Jul,1,0
"Wednesday, Jul 28",HOU,3,-8.0,18908,1.42,0.534,2021,102,1,Jul,0,0
